sample_id,source,model_label,position_bucket,top_subject,n_tokens,n_chars,mtld,flesch_kincaid_grade,hedge_count_per_100tok,disfluency_per_100tok,past_term_per_100tok,present_term_per_100tok,future_term_per_100tok,abstract_noun_ratio,is_question,contraction_rate,lowercase_first_char,nonstandard_spelling
d0248_t029,real,real,middle,Number,1.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0105_t011,real,real,middle,Geometry and Measure,1.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0293_t009,real,real,middle,Number,9.0,32.0,0.0,1.0311111111111124,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0123_t007,real,real,middle,Number,1.0,1.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0100_t021,real,real,middle,Number,6.0,30.0,0.0,0.5166666666666693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0296_t013,real,real,middle,Number,5.0,13.0,0.0,0.7199999999999989,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0198_t007,real,real,middle,Number,4.0,12.0,0.0,-2.619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0292_t011,real,real,middle,Data and Statistics,8.0,32.0,0.0,-1.0599999999999987,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0
d0166_t013,real,real,middle,Number,4.0,12.0,0.0,-2.619999999999999,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
d0193_t013,real,real,middle,Number,1.0,2.0,0.0,-3.3999999999999986,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0279_t011,real,real,middle,Number,2.0,7.0,0.0,2.890000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0
d0104_t009,real,real,middle,Geometry and Measure,1.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0007_t007,real,real,middle,Number,2.0,6.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
d0010_t017,real,real,middle,Algebra,5.0,15.0,0.0,-1.8399999999999999,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0022_t013,real,real,middle,Number,2.0,8.0,0.0,-3.01,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0191_t006,real,real,middle,Number,5.0,14.0,0.0,-2.2299999999999986,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
d0042_t009,real,real,middle,Data and Statistics,7.0,16.0,0.0,-2.2299999999999986,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,1.0,0.0
d0166_t015,real,real,middle,Number,2.0,4.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0018_t007,real,real,middle,Number,1.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0312_t009,real,real,middle,Algebra,9.0,31.0,0.0,-0.27999999999999936,11.11111111111111,11.11111111111111,0.0,22.22222222222222,0.0,0.0,0.0,0.0,1.0,11.11111111111111
d0117_t019,real,real,middle,Number,5.0,19.0,0.0,3.6700000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0112_t007,real,real,middle,Number,1.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0181_t013,real,real,middle,Number,3.0,11.0,0.0,-2.619999999999999,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0196_t011,real,real,middle,Number,1.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0348_t012,real,real,middle,Number,1.0,4.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0039_t022,real,real,middle,Algebra,6.0,23.0,0.0,-1.4499999999999993,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0
d0125_t015,real,real,middle,Number,1.0,5.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0374_t013,real,real,middle,Algebra,16.0,61.0,0.0,5.206666666666667,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,1.0,6.25
d0313_t012,real,real,middle,Number,1.0,4.0,0.0,-3.3999999999999986,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0164_t013,real,real,late,Number,1.0,5.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0030_t017,real,real,late,Geometry and Measure,5.0,16.0,0.0,1.3133333333333361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0149_t053,real,real,late,Number,2.0,4.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0
d0317_t015,real,real,late,Data and Statistics,3.0,5.0,0.0,-3.01,0.0,0.0,0.0,33.333333333333336,0.0,0.0,1.0,0.0,1.0,0.0
d0206_t019,real,real,late,Algebra,11.0,42.0,0.0,-0.6599999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0077_t029,real,real,late,Number,1.0,1.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0137_t017,real,real,late,Number,4.0,17.0,0.0,-2.2299999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0174_t015,real,real,late,Number,8.0,23.0,0.0,0.7199999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
d0182_t013,real,real,late,Number,2.0,9.0,0.0,2.890000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0028_t015,real,real,late,Number,1.0,5.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0042_t023,real,real,late,Data and Statistics,11.0,36.0,0.0,-2.0349999999999984,0.0,0.0,0.0,9.090909090909092,0.0,0.0,1.0,0.0,0.0,9.090909090909092
d0330_t023,real,real,late,Number,2.0,9.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0127_t009,real,real,late,Number,4.0,13.0,0.0,-2.619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0070_t033,real,real,late,Number,1.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0098_t019,real,real,late,Geometry and Measure,6.0,33.0,0.0,-1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
d0039_t048,real,real,late,Algebra,4.0,16.0,0.0,-2.619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
d0286_t015,real,real,late,Number,2.0,9.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0030_t013,real,real,late,Geometry and Measure,1.0,3.0,0.0,-3.3999999999999986,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
d0088_t027,real,real,late,Algebra,1.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0363_t015,real,real,late,Geometry and Measure,8.0,38.0,0.0,0.946428571428573,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,0.0
d0346_t021,real,real,late,Number,4.0,14.0,0.0,-2.619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0215_t019,real,real,late,Algebra,2.0,10.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0172_t033,real,real,late,Number,1.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
d0367_t029,real,real,late,Number,8.0,22.0,0.0,-1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5
d0315_t015,real,real,late,Data and Statistics,7.0,37.0,0.0,5.682857142857145,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,1.0,0.0
d0009_t023,real,real,late,Number,1.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0298_t023,real,real,late,Number,2.0,6.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0122_t022,real,real,late,Number,1.0,4.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0361_t019,real,real,late,Number,5.0,15.0,0.0,-2.2299999999999986,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0
d0121_t021,real,real,late,Number,1.0,4.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
d0276_t022,real,real,late,Number,3.0,7.0,0.0,-2.619999999999999,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0
d0194_t019,real,real,late,Number,5.0,14.0,0.0,-2.2299999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0374_t021,real,real,late,Algebra,7.0,28.0,0.0,0.5199999999999996,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,1.0,0.0
d0169_t017,real,real,late,Number,9.0,21.0,0.0,0.5199999999999996,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0295_t017,real,real,late,Number,13.0,17.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0242_t013,real,real,late,Data and Statistics,1.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0215_t017,real,real,late,Algebra,1.0,1.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0004_t015,real,real,late,Number,8.0,24.0,0.0,-2.424999999999999,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0
d0278_t038,real,real,late,Number,1.0,1.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0002_t021,real,real,late,Algebra,2.0,9.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0371_t018,real,real,late,Algebra,9.0,39.0,0.0,-0.27999999999999936,0.0,0.0,0.0,11.11111111111111,22.22222222222222,0.0,0.0,0.0,1.0,0.0
d0161_t023,real,real,late,Number,1.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0131_t034,real,real,late,Number,8.0,21.0,0.0,0.5199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0348_t020,real,real,late,Number,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0201_t013,real,real,late,Number,1.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0278_t048,real,real,late,Number,1.0,4.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
d0277_t023,real,real,late,Number,1.0,5.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0147_t015,real,real,late,Number,1.0,6.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0237_t031,real,real,late,Geometry and Measure,5.0,16.0,0.0,-1.8399999999999999,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,20.0
d0170_t013,real,real,late,Number,1.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0000_t015,real,real,late,Algebra,1.0,1.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0278_t042,real,real,late,Number,4.0,7.0,0.0,-3.01,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0200_t023,real,real,late,Number,5.0,23.0,0.0,0.5199999999999996,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
d0357_t013,real,real,late,Number,7.0,23.0,0.0,-1.0599999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.285714285714286
d0042_t019,real,real,late,Data and Statistics,3.0,12.0,0.0,8.790000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
d0222_t019,real,real,late,Algebra,27.0,113.0,0.0,2.280000000000001,0.0,0.0,0.0,7.407407407407407,0.0,0.0,1.0,0.0,1.0,0.0
d0354_t020,real,real,late,Number,9.0,31.0,0.0,-0.6699999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
d0238_t021,real,real,late,Geometry and Measure,7.0,23.0,0.0,0.7199999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.285714285714286
d0091_t014,real,real,late,Geometry and Measure,6.0,24.0,0.0,-1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0020_t013,real,real,late,Number,4.0,10.0,0.0,-2.2299999999999986,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0
d0110_t017,real,real,late,Number,12.0,51.0,0.0,2.6459090909090897,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
d0093_t015,real,real,late,Geometry and Measure,6.0,16.0,0.0,-1.8399999999999999,0.0,0.0,0.0,16.666666666666668,0.0,0.0,1.0,0.0,1.0,0.0
d0124_t013,real,real,late,Number,1.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0315_t013,real,real,late,Data and Statistics,1.0,2.0,0.0,8.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0009_t025,real,real,late,Number,1.0,2.0,0.0,8.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0153_t019,real,real,late,Number,4.0,11.0,0.0,-2.619999999999999,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0331_t033,real,real,late,Number,19.0,64.0,0.0,2.187692307692309,0.0,5.2631578947368425,5.2631578947368425,0.0,0.0,0.0,0.0,5.2631578947368425,0.0,5.2631578947368425
d0116_t012,real,real,late,Number,5.0,18.0,0.0,0.5199999999999996,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
d0136_t021,real,real,late,Number,2.0,4.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0372_t013,real,real,late,Algebra,7.0,24.0,0.0,-1.0599999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0001_t020,real,real,late,Algebra,5.0,20.0,0.0,-1.8399999999999999,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0
d0267_t017,real,real,late,Number,2.0,9.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0278_t050,real,real,late,Number,8.0,33.0,0.0,-1.0599999999999987,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5
d0295_t019,real,real,late,Number,1.0,4.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0086_t019,real,real,late,Algebra,7.0,27.0,0.0,2.4833333333333343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.571428571428573
d0055_t017,real,real,late,Geometry and Measure,4.0,12.0,0.0,2.890000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0210_t019,real,real,late,Algebra,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0289_t013,real,real,late,Algebra,3.0,13.0,0.0,-2.619999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0077_t027,real,real,late,Number,1.0,2.0,0.0,8.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0217_t012,real,real,late,Algebra,1.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0291_t013,real,real,late,Number,1.0,1.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0060_t013,real,real,late,Number,4.0,15.0,0.0,3.6700000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0240_t019,real,real,late,Data and Statistics,10.0,34.0,0.0,2.280000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
d0258_t013,real,real,late,Data and Statistics,2.0,4.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0130_t017,real,real,late,Number,14.0,49.0,0.0,3.7181818181818187,14.285714285714286,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0
d0117_t031,real,real,late,Number,3.0,11.0,0.0,-2.619999999999999,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0
d0259_t024,real,real,late,Data and Statistics,5.0,13.0,0.0,-2.2299999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0037_t026,real,real,late,Data and Statistics,7.0,32.0,0.0,0.6257142857142846,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
d0372_t017,real,real,late,Algebra,3.0,11.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0379_t036,real,real,late,Algebra,4.0,13.0,0.0,-2.619999999999999,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0
d0344_t019,real,real,late,Algebra,2.0,9.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0027_t017,real,real,late,Geometry and Measure,3.0,15.0,0.0,1.3133333333333361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0023_t019,real,real,late,Number,14.0,53.0,0.0,0.5166666666666693,0.0,7.142857142857143,0.0,7.142857142857143,0.0,0.5,0.0,0.0,1.0,7.142857142857143
d0162_t023,real,real,late,Number,5.0,22.0,0.0,0.5199999999999996,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0
d0223_t095,real,real,late,Number,3.0,10.0,0.0,-2.619999999999999,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0279_t015,real,real,late,Number,2.0,7.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0
d0290_t012,real,real,late,Algebra,7.0,16.0,0.0,-1.0599999999999987,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,1.0,0.0
d0243_t014,real,real,late,Data and Statistics,1.0,2.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0093_t017,real,real,late,Geometry and Measure,1.0,2.0,0.0,8.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0054_t021,real,real,late,Geometry and Measure,4.0,19.0,0.0,-2.2299999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
d0360_t001,baseline,baseline_zs_gpt41,early,Number,12.0,34.0,0.0,-2.424999999999999,0.0,0.0,0.0,8.333333333333334,0.0,0.0,1.0,8.333333333333334,0.0,0.0
d0094_t005,baseline,baseline_zs_gpt41,early,Number,12.0,48.0,0.0,2.342222222222226,8.333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,8.333333333333334,1.0,0.0
d0239_t002,baseline,baseline_zs_gpt41,early,Geometry and Measure,23.0,93.0,0.0,2.4700000000000024,0.0,0.0,0.0,17.391304347826086,0.0,0.0,1.0,0.0,0.0,0.0
d0065_t001,baseline,baseline_zs_gpt41,early,Number,45.0,220.0,0.0,7.028717948717951,0.0,0.0,0.0,4.444444444444445,0.0,0.2857142857142857,1.0,0.0,0.0,0.0
d0007_t003,baseline,baseline_zs_gpt41,early,Number,18.0,96.0,0.0,7.698823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
d0270_t001,baseline,baseline_zs_gpt41,early,Number,2.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0054_t005,baseline,baseline_zs_gpt41,early,Geometry and Measure,23.0,84.0,0.0,-0.7944444444444443,4.3478260869565215,4.3478260869565215,0.0,4.3478260869565215,0.0,0.0,1.0,0.0,1.0,0.0
d0165_t001,baseline,baseline_zs_gpt41,early,Number,44.0,160.0,0.0,1.1737500000000018,2.272727272727273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0301_t000,baseline,baseline_zs_gpt41,early,Algebra,45.0,170.0,0.0,3.120000000000001,4.444444444444445,0.0,0.0,4.444444444444445,0.0,0.25,1.0,2.2222222222222223,0.0,0.0
d0160_t001,baseline,baseline_zs_gpt41,early,Number,42.0,158.0,0.0,0.7550806451612928,2.380952380952381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0068_t003,baseline,baseline_zs_gpt41,early,Number,33.0,143.0,0.0,5.401481481481483,0.0,6.0606060606060606,0.0,3.0303030303030303,0.0,0.16666666666666666,1.0,3.0303030303030303,0.0,0.0
d0314_t003,baseline,baseline_zs_gpt41,early,Data and Statistics,53.0,241.0,0.0,6.766904761904762,3.7735849056603774,0.0,0.0,1.8867924528301887,0.0,0.25,1.0,3.7735849056603774,0.0,0.0
d0150_t005,baseline,baseline_zs_gpt41,early,Number,7.0,23.0,0.0,2.4833333333333343,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,1.0,0.0
d0122_t004,baseline,baseline_zs_gpt41,early,Number,36.0,140.0,0.0,3.633333333333333,0.0,5.555555555555555,0.0,2.7777777777777777,0.0,0.3333333333333333,0.0,5.555555555555555,0.0,0.0
d0117_t005,baseline,baseline_zs_gpt41,early,Number,12.0,49.0,0.0,3.7181818181818187,0.0,0.0,0.0,8.333333333333334,0.0,0.0,1.0,0.0,1.0,0.0
d0132_t005,baseline,baseline_zs_gpt41,early,Number,11.0,43.0,0.0,2.342222222222226,0.0,9.090909090909092,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d0017_t013,baseline,baseline_zs_gpt41,early,Number,4.0,9.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
d0186_t001,baseline,baseline_zs_gpt41,early,Number,2.0,3.0,0.0,-3.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0092_t003,baseline,baseline_zs_gpt41,early,Geometry and Measure,13.0,56.0,0.0,4.830000000000002,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,1.0,0.0
d0279_t005,baseline,baseline_zs_gpt41,early,Number,18.0,71.0,0.0,2.2816666666666663,0.0,0.0,0.0,11.11111111111111,0.0,1.0,1.0,5.555555555555555,0.0,0.0
d0319_t001,baseline,baseline_zs_gpt41,early,Number,33.0,122.0,0.0,2.313076923076924,3.0303030303030303,0.0,0.0,3.0303030303030303,0.0,0.0,1.0,0.0,0.0,0.0
d0070_t005,baseline,baseline_zs_gpt41,early,Number,34.0,155.0,0.0,3.5757142857142874,0.0,2.9411764705882355,0.0,2.9411764705882355,0.0,0.3333333333333333,1.0,0.0,0.0,0.0
d0131_t004,baseline,baseline_zs_gpt41,early,Number,20.0,80.0,0.0,6.310588235294119,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
d0253_t002,baseline,baseline_zs_gpt41,early,Number,44.0,162.0,0.0,2.933513513513514,4.545454545454546,2.272727272727273,0.0,2.272727272727273,0.0,0.0,1.0,0.0,0.0,0.0
d0267_t003,baseline,baseline_zs_gpt41,early,Number,6.0,13.0,0.0,-2.2299999999999986,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,1.0,0.0
d0284_t005,baseline,baseline_zs_gpt41,early,Number,6.0,13.0,0.0,-1.8399999999999999,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,1.0,0.0
d0131_t010,baseline,baseline_zs_gpt41,early,Number,3.0,5.0,0.0,-3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d0034_t002,baseline,baseline_zs_gpt41,early,Data and Statistics,33.0,112.0,0.0,0.5166666666666693,0.0,0.0,0.0,9.090909090909092,0.0,0.2,1.0,0.0,0.0,3.0303030303030303
d0372_t001,baseline,baseline_zs_gpt41,early,Algebra,53.0,240.0,0.0,5.78130434782609,1.8867924528301887,0.0,0.0,0.0,1.8867924528301887,0.0,1.0,0.0,0.0,0.0
d0201_t003,baseline,baseline_zs_gpt41,early,Number,14.0,43.0,0.0,-1.6449999999999996,0.0,0.0,0.0,7.142857142857143,0.0,0.0,1.0,0.0,0.0,0.0
d0126_t002,baseline,baseline_zs_gpt41,early,Number,33.0,129.0,0.0,1.957142857142859,0.0,0.0,0.0,6.0606060606060606,0.0,0.5,1.0,3.0303030303030303,0.0,3.0303030303030303
d0067_t003,baseline,baseline_zs_gpt41,early,Number,15.0,61.0,0.0,0.560384615384617,0.0,13.333333333333334,0.0,13.333333333333334,0.0,0.0,1.0,0.0,1.0,6.666666666666667
d0182_t003,baseline,baseline_zs_gpt41,early,Number,15.0,67.0,0.0,5.098846153846157,6.666666666666667,0.0,0.0,6.666666666666667,0.0,0.0,1.0,0.0,0.0,0.0
d0321_t002,baseline,baseline_zs_gpt41,early,Algebra,35.0,142.0,0.0,2.8633333333333333,2.857142857142857,0.0,0.0,2.857142857142857,2.857142857142857,0.16666666666666666,1.0,2.857142857142857,0.0,0.0
d0176_t003,baseline,baseline_zs_gpt41,early,Number,18.0,74.0,0.0,1.3066666666666684,0.0,0.0,0.0,5.555555555555555,0.0,1.0,1.0,0.0,1.0,0.0
d0367_t005,baseline,baseline_zs_gpt41,early,Number,42.0,166.0,0.0,3.4064705882352975,4.761904761904762,0.0,0.0,2.380952380952381,0.0,0.0,1.0,0.0,0.0,0.0
